CustomerID,Total_Quantity,Avg_Price,Total_Online_Spend,Total_Offline_Spend,Avg_Discount_pct,Tenure_Months,Unique_Products,Num_Transactions,Primary_Location,Cat_Accessories,Cat_Android,Cat_Apparel,Cat_Backpacks,Cat_Bags,Cat_Bottles,Cat_Drinkware,Cat_Fun,Cat_Gift Cards,Cat_Google,Cat_Headgear,Cat_Housewares,Cat_Lifestyle,Cat_More Bags,Cat_Nest,Cat_Nest-Canada,Cat_Nest-USA,Cat_Notebooks & Journals,Cat_Office,Cat_Waze
13611.0,133.0,28.4,18456.45,7500.0,30.0,5.0,15,15,New York,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.2,0.0,0.2,0.0
13614.0,31.0,37.88333333333333,19607.13,27000.0,20.0,20.0,9,9,Chicago,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0
13615.0,232.0,49.8025,30547.41,60500.0,10.416666666666666,11.0,15,24,California,0.0,0.0,0.08333333333333333,0.0,0.125,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.25,0.0,0.25,0.0
13627.0,62.0,49.067,19122.6,30000.0,30.0,49.0,17,20,Chicago,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.35,0.0,0.2,0.0
13629.0,14.0,112.71,23245.719999999998,26000.0,22.5,22.0,7,8,New York,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.0,0.0
13634.0,208.0,14.107105263157896,49118.03999999999,95000.0,30.0,21.0,27,38,Chicago,0.0,0.0,0.18421052631578946,0.0,0.2631578947368421,0.02631578947368421,0.13157894736842105,0.0,0.0,0.0,0.0,0.02631578947368421,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,0.21052631578947367,0.0
13649.0,59.0,25.175333333333334,40379.69,37500.0,10.0,34.0,15,15,California,0.0,0.0,0.2,0.0,0.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0
13652.0,20.0,19.878888888888888,11562.12,72000.0,30.0,35.0,18,18,Washington DC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13656.0,68.0,28.593225806451613,30543.68,46500.0,10.0,44.0,29,31,Chicago,0.0,0.0,0.8387096774193549,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0
13659.0,113.0,57.483225806451614,136863.5,186000.0,10.0,8.0,45,62,Chicago,0.0,0.0,0.43548387096774194,0.0,0.06451612903225806,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.20967741935483872,0.016129032258064516,0.08064516129032258,0.0
