support,itemsets
0.13960546282245828,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Google Sunglasses'})"
0.1039453717754173,"frozenset({'YouTube Custom Decals', 'Google Laptop and Cell Phone Stickers', 'Google Sunglasses'})"
0.13125948406676782,"frozenset({'Google Laptop and Cell Phone Stickers', 'Google Twill Cap', 'Nest Cam Indoor Security Camera - USA'})"
0.1274658573596358,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA', 'Google Twill Cap'})"
0.13125948406676782,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Google Twill Cap'})"
0.1062215477996965,"frozenset({'Google Laptop and Cell Phone Stickers', 'Google Twill Cap', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.11305007587253414,"frozenset({'Google Laptop and Cell Phone Stickers', 'Maze Pen', 'Nest Cam Indoor Security Camera - USA'})"
0.10849772382397573,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA', 'Maze Pen'})"
0.11001517450682853,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Maze Pen'})"
0.12215477996965099,"frozenset({'Nest Cam IQ - USA', 'Google Laptop and Cell Phone Stickers', 'Nest Cam Indoor Security Camera - USA'})"
0.11684370257966616,"frozenset({'Nest Cam IQ - USA', 'Nest Cam Outdoor Security Camera - USA', 'Google Laptop and Cell Phone Stickers'})"
0.12139605462822459,"frozenset({'Nest Cam IQ - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Google Laptop and Cell Phone Stickers'})"
0.10242792109256449,"frozenset({'Nest Cam IQ - USA', 'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.10091047040971168,"frozenset({'Nest Cam IQ - USA', 'Google Laptop and Cell Phone Stickers', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.2830045523520486,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA'})"
0.1047040971168437,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - Copper'})"
0.283763277693475,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA'})"
0.18816388467374812,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.21396054628224584,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.20409711684370258,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.11305007587253414,"frozenset({'Nest Thermostat E - USA', 'Google Laptop and Cell Phone Stickers', 'Nest Cam Indoor Security Camera - USA'})"
0.11684370257966616,"frozenset({'Sport Bag', 'Google Laptop and Cell Phone Stickers', 'Nest Cam Indoor Security Camera - USA'})"
0.11229135053110774,"frozenset({'Google Laptop and Cell Phone Stickers', 'Windup Android', 'Nest Cam Indoor Security Camera - USA'})"
0.1411229135053111,"frozenset({'YouTube Custom Decals', 'Google Laptop and Cell Phone Stickers', 'Nest Cam Indoor Security Camera - USA'})"
0.10091047040971168,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - Copper'})"
0.27541729893778455,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'})"
0.18133535660091046,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.21699544764795145,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.19650986342943855,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.1047040971168437,"frozenset({'Nest Thermostat E - USA', 'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA'})"
0.11836115326251896,"frozenset({'Sport Bag', 'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA'})"
0.10698027314112292,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA', 'Windup Android'})"
0.13960546282245828,"frozenset({'YouTube Custom Decals', 'Google Laptop and Cell Phone Stickers', 'Nest Cam Outdoor Security Camera - USA'})"
0.1039453717754173,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - Copper'})"
0.18437025796661607,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.21699544764795145,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.20030349013657056,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.11077389984825493,"frozenset({'Nest Thermostat E - USA', 'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'})"
0.11911987860394538,"frozenset({'Sport Bag', 'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'})"
0.11380880121396054,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Windup Android'})"
0.13732928679817905,"frozenset({'YouTube Custom Decals', 'Google Laptop and Cell Phone Stickers', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'})"
0.1464339908952959,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.12974203338391502,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.16009104704097116,"frozenset({'Google Laptop and Cell Phone Stickers', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.11608497723823975,"frozenset({'YouTube Custom Decals', 'Google Laptop and Cell Phone Stickers', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.1054628224582701,"frozenset({'YouTube Custom Decals', 'Google Laptop and Cell Phone Stickers', 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.1426403641881639,"frozenset({""Google Men's  Zip Hoodie"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA'})"
0.14036418816388468,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's  Zip Hoodie"", 'Nest Cam Indoor Security Camera - USA'})"
0.11077389984825493,"frozenset({""Google Men's  Zip Hoodie"", 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.10242792109256449,"frozenset({""Google Men's  Zip Hoodie"", 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.1411229135053111,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', ""Google Men's  Zip Hoodie""})"
0.11380880121396054,"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA', ""Google Men's  Zip Hoodie""})"
0.10242792109256449,"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', ""Google Men's  Zip Hoodie""})"
0.11684370257966616,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's  Zip Hoodie"", 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.10242792109256449,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's  Zip Hoodie"", 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.10773899848254932,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Cam Indoor Security Camera - USA'})"
0.1047040971168437,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Cam Outdoor Security Camera - USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})"
0.10242792109256449,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})"
0.12898330804248861,"frozenset({'Google Sunglasses', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Cam Indoor Security Camera - USA'})"
0.12898330804248861,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Google Sunglasses'})"
0.12974203338391502,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Google Sunglasses'})"
0.11456752655538695,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Google Sunglasses'})"
0.10242792109256449,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Google Twill Cap', 'Nest Cam Indoor Security Camera - USA'})"
0.1047040971168437,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Google Twill Cap'})"
0.10318664643399089,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Google Twill Cap'})"
0.2109256449165402,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Cam Indoor Security Camera - USA'})"
0.19878603945371776,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Cam Indoor Security Camera - USA'})"
0.13429438543247343,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.1631259484066768,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.14946889226100152,"frozenset({'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})"
0.19575113808801214,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})"
0.13277693474962063,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.16236722306525037,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.1464339908952959,"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})"
0.13429438543247343,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.16009104704097116,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.1433990895295903,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Wired Alarm-USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})"
0.11305007587253414,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Black"", 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.11987860394537178,"frozenset({'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Protect Smoke + CO White Battery Alarm-USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""})"
0.15174506828528073,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA'})"
0.1464339908952959,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA'})"
0.11229135053110774,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy"", 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.11684370257966616,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy"", 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.1449165402124431,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA'})"
0.11153262518968134,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.11532625189681335,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.11305007587253414,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.11532625189681335,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee Navy"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.11760242792109256,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Red"", 'Nest Cam Indoor Security Camera - USA'})"
0.11153262518968134,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's 100% Cotton Short Sleeve Hero Tee Red"", 'Nest Cam Indoor Security Camera - USA'})"
0.11911987860394538,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', ""Google Men's 100% Cotton Short Sleeve Hero Tee Red""})"
0.11229135053110774,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Google Sunglasses', 'Nest Cam Indoor Security Camera - USA'})"
0.11305007587253414,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Cam Outdoor Security Camera - USA', 'Google Sunglasses'})"
0.11229135053110774,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Google Sunglasses'})"
0.18285280728376327,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA'})"
0.17754172989377845,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA'})"
0.10925644916540213,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.13505311077389984,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.1251896813353566,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.17602427921092564,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA'})"
0.10849772382397573,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.13505311077389984,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.12291350531107739,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.11001517450682853,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.13277693474962063,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.12291350531107739,"frozenset({""Google Men's 100% Cotton Short Sleeve Hero Tee White"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.10849772382397573,"frozenset({'Google Sunglasses', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Cam Indoor Security Camera - USA'})"
0.10773899848254932,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Google Sunglasses'})"
0.10849772382397573,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Google Sunglasses'})"
0.165402124430956,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Cam Indoor Security Camera - USA'})"
0.16236722306525037,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Cam Indoor Security Camera - USA'})"
0.10091047040971168,"frozenset({""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.125948406676783,"frozenset({""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.11911987860394538,"frozenset({""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.1646433990895296,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', ""Google Men's Bike Short Sleeve Tee Charcoal""})"
0.10091047040971168,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.12898330804248861,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.11760242792109256,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.10242792109256449,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.13050075872534142,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.11987860394537178,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's Bike Short Sleeve Tee Charcoal"", 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.10698027314112292,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Google Sunglasses', 'Nest Cam Indoor Security Camera - USA'})"
0.1047040971168437,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Cam Outdoor Security Camera - USA', 'Google Sunglasses'})"
0.10849772382397573,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Google Sunglasses'})"
0.17374810318664644,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA'})"
0.17298937784522003,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA'})"
0.1267071320182094,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Cam Indoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.13050075872534142,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.1244309559939302,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA'})"
0.1676783004552352,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'})"
0.12291350531107739,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.125948406676783,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.11987860394537178,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.1267071320182094,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.12898330804248861,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Battery Alarm-USA'})"
0.1236722306525038,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Wired Alarm-USA'})"
0.10318664643399089,"frozenset({""Google Men's Vintage Badge Tee Black"", 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Learning Thermostat 3rd Gen-USA - White'})"
0.1282245827010622,"frozenset({'Nest Cam Outdoor Security Camera - USA', ""Google Men's Vintage Badge Tee Sage"", 'Nest Cam Indoor Security Camera - USA'})"
0.1244309559939302,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', ""Google Men's Vintage Badge Tee Sage"", 'Nest Cam Indoor Security Camera - USA'})"
0.12139605462822459,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', ""Google Men's Vintage Badge Tee Sage""})"
0.11001517450682853,"frozenset({""Google Men's Vintage Badge Tee White"", 'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA'})"
0.10849772382397573,"frozenset({""Google Men's Vintage Badge Tee White"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA'})"
0.10773899848254932,"frozenset({""Google Men's Vintage Badge Tee White"", 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA'})"
0.10318664643399089,"frozenset({'Google Sunglasses', 'Nest Cam Indoor Security Camera - USA', 'Google Metallic Notebook Set'})"
0.10242792109256449,"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Google Sunglasses', 'Google Metallic Notebook Set'})"
0.10242792109256449,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Google Sunglasses', 'Google Metallic Notebook Set'})"
0.15553869499241274,"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Cam Indoor Security Camera - USA', 'Google Metallic Notebook Set'})"
0.15857359635811835,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Indoor Security Camera - USA', 'Google Metallic Notebook Set'})"
0.10318664643399089,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - White', 'Nest Cam Indoor Security Camera - USA', 'Google Metallic Notebook Set'})"
0.1267071320182094,"frozenset({'Nest Protect Smoke + CO White Battery Alarm-USA', 'Nest Cam Indoor Security Camera - USA', 'Google Metallic Notebook Set'})"
0.11456752655538695,"frozenset({'Nest Protect Smoke + CO White Wired Alarm-USA', 'Nest Cam Indoor Security Camera - USA', 'Google Metallic Notebook Set'})"
0.15857359635811835,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Cam Outdoor Security Camera - USA', 'Google Metallic Notebook Set'})"
0.10242792109256449,"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Learning Thermostat 3rd Gen-USA - White', 'Google Metallic Notebook Set'})"
0.125948406676783,"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Google Metallic Notebook Set'})"
0.11001517450682853,"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Google Metallic Notebook Set'})"
0.1062215477996965,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Learning Thermostat 3rd Gen-USA - White', 'Google Metallic Notebook Set'})"
0.1244309559939302,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Battery Alarm-USA', 'Google Metallic Notebook Set'})"
0.11229135053110774,"frozenset({'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel', 'Nest Protect Smoke + CO White Wired Alarm-USA', 'Google Metallic Notebook Set'})"
0.13125948406676782,"frozenset({'Google Sunglasses', 'Google Twill Cap', 'Nest Cam Indoor Security Camera - USA'})"
0.12974203338391502,"frozenset({'Nest Cam Outdoor Security Camera - USA', 'Google Twill Cap', 'Google Sunglasses'})"
